check	result	detail	artifact
bl077_capture_contract_probe	PASS	BL-058 consumed BL-077 capture harness contract artifacts	/Users/artbox/Documents/Repos/LocusQ/TestEvidence/bl058_companion_profile_20260317T041625Z_67899/bl077_capture_contract
