attempt	status	terminal_failure_reason	app_pid	app_exit_code	app_signal	app_signal_name	result_wait_seconds	result_json	crash_report_path	error_reason
1	fail	selftest_payload_not_ok	93223	143	15	TERM	5	/Users/artbox/Documents/Repos/LocusQ/TestEvidence/locusq_production_p0_selftest_20260307T050125Z.json		legacy mono maps topology quad timed out after 2000ms (elapsed=2025ms, polls=79)
