attempt	status	terminal_failure_reason	app_pid	app_exit_code	app_signal	app_signal_name	result_wait_seconds	result_json	crash_report_path	error_reason
1	fail	selftest_payload_not_ok	96430	143	15	TERM	11	/Users/artbox/Documents/Repos/LocusQ/TestEvidence/locusq_production_p0_selftest_20260318T232013Z.json		UI-P1-026C: calibration start failed after 4 attempts (timeout=1800ms, poll=25ms, backoffBase=120ms): calibration start [attempt 4/4] timed out after 1800ms (elapsed=1814ms, polls=71); mode=calibrate startSeq=0 startAck=false startCode=none runtimeState=idle stateChip=Ready profileStatus="Calibration run started." runtimeMessage="Idle - press Start to begin calibration" startMessage="n/a"
