attempt	status	terminal_failure_reason	payload_reason_code	payload_failing_check	payload_snippet_path	payload_pointer_path	payload_status	payload_ok	error_reason	result_json
1	fail	selftest_payload_not_ok	failing_check_assertion	UI-P1-026A	/Users/artbox/Documents/Repos/LocusQ/TestEvidence/locusq_production_p0_selftest_20260307T044720Z.payload_failure_snippet.json	/Users/artbox/Documents/Repos/LocusQ/TestEvidence/locusq_production_p0_selftest_20260307T044720Z.json	fail	false	UI-P1-026A: legacy stereo alias did not map back to stereo (domTopology=0 comboTopology=0 legacyDom=1 legacyCombo=1 syncInFlight=0 syncSource=none error=legacy stereo maps topology stereo timed out after 2000ms (elapsed=2024ms, polls=79))	/Users/artbox/Documents/Repos/LocusQ/TestEvidence/locusq_production_p0_selftest_20260307T044720Z.json
