attempt	status	terminal_failure_reason	app_pid	app_exit_code	app_signal	app_signal_name	result_wait_seconds	result_json	crash_report_path	error_reason
1	fail	selftest_payload_not_ok	80990	143	15	TERM	7	/Users/artbox/Documents/Repos/LocusQ/TestEvidence/locusq_production_p0_selftest_20260307T044720Z.json		UI-P1-026A: legacy stereo alias did not map back to stereo (domTopology=0 comboTopology=0 legacyDom=1 legacyCombo=1 syncInFlight=0 syncSource=none error=legacy stereo maps topology stereo timed out after 2000ms (elapsed=2024ms, polls=79))
