attempt	status	terminal_failure_reason	app_pid	app_exit_code	app_signal	app_signal_name	result_wait_seconds	result_json	crash_report_path	error_reason
1	fail	selftest_payload_not_ok	22603	143	15	TERM	11	/Users/artbox/Documents/Repos/LocusQ/TestEvidence/locusq_production_p0_selftest_20260318T021500Z.json		timeline redo restore timed out after 2500ms (elapsed=2512ms, polls=98)
