attempt	status	terminal_failure_reason	app_pid	app_exit_code	app_signal	app_signal_name	result_wait_seconds	result_json	crash_report_path	error_reason
1	pass	none	19400	127			10	/Users/artbox/Documents/Repos/LocusQ/TestEvidence/locusq_production_p0_selftest_20260225T033955Z.json	/Users/artbox/Library/Logs/DiagnosticReports/LocusQ-2026-02-24-223721.ips	
