attempt	status	terminal_failure_reason	app_pid	app_exit_code	app_signal	app_signal_name	result_wait_seconds	result_json	crash_report_path	error_reason
1	fail	selftest_payload_not_ok	73053	143	15	TERM	19	/Users/artbox/Documents/Repos/LocusQ/TestEvidence/locusq_production_p0_selftest_20260225T225217Z.json		UI-P1-025E: responsive layout settle failed (layout settle timeout variant=base rail=356.0 expected=356.0 header=28.0 lanes=130.0)
