attempt	status	terminal_failure_reason	app_pid	app_exit_code	app_signal	app_signal_name	result_wait_seconds	result_json	crash_report_path	error_reason
1	fail	app_exited_before_result	98198	127			1	/Users/artbox/Documents/Repos/LocusQ/TestEvidence/locusq_production_p0_selftest_20260225T152414Z.json	/Users/artbox/Library/Logs/DiagnosticReports/LocusQ-2026-02-25-102414.ips	
