attempt	status	terminal_failure_reason	app_pid	app_exit_code	app_signal	app_signal_name	result_wait_seconds	result_json	crash_report_path	error_reason
1	fail	selftest_payload_not_ok	25078	143	15	TERM	3	/Users/artbox/Documents/Repos/LocusQ/TestEvidence/locusq_production_p0_selftest_20260225T161946Z.json		UI-P1-026E: control clipped at layout breakpoint (profile-chip-compact: 37.6x16.0)
