attempt	status	terminal_failure_reason	payload_reason_code	payload_failing_check	payload_snippet_path	payload_pointer_path	payload_status	payload_ok	error_reason	result_json
1	fail	selftest_payload_not_ok	payload_error_without_check	none	/Users/artbox/Documents/Repos/LocusQ/TestEvidence/locusq_production_p0_selftest_20260318T225235Z.payload_failure_snippet.json	/Users/artbox/Documents/Repos/LocusQ/TestEvidence/locusq_production_p0_selftest_20260318T225235Z.json	fail	false	calibration start failed after 4 attempts (timeout=1800ms, poll=25ms, backoffBase=120ms): calibration start [attempt 4/4] timed out after 1800ms (elapsed=1813ms, polls=71)	/Users/artbox/Documents/Repos/LocusQ/TestEvidence/locusq_production_p0_selftest_20260318T225235Z.json
