attempt	status	terminal_failure_reason	app_pid	app_exit_code	app_signal	app_signal_name	result_wait_seconds	result_json	crash_report_path	error_reason
1	fail	selftest_payload_not_ok	61718	143	15	TERM	3	/Users/artbox/Documents/Repos/LocusQ/TestEvidence/locusq_production_p0_selftest_20260318T234258Z.json		UI-P1-101C: unexpected runtime activation source chip (RUNTIME ACTIVE)
