attempt	status	terminal_failure_reason	app_pid	app_exit_code	app_signal	app_signal_name	result_wait_seconds	result_json	crash_report_path	error_reason
1	fail	selftest_payload_not_ok	38314	143	15	TERM	4	/Users/artbox/Documents/Repos/LocusQ/TestEvidence/locusq_production_p0_selftest_20260317T235614Z.json		legacy mono maps topology quad timed out after 2000ms (elapsed=2021ms, polls=79)
