step	status	detail
init	pass	ts=20260223T034659Z
config	pass	build_dir=/Users/artbox/Documents/Repos/LocusQ/build_bl013_hostrunner; build_config=Release; build_jobs=8; enable_clap=0; run_harness_host_tests=1; harness_path=/Users/artbox/Documents/Repos/audio-dsp-qa-harness
tool_cmake	pass	/opt/homebrew/bin/cmake
tool_ctest	pass	/opt/homebrew/bin/ctest
tool_jq	pass	/usr/bin/jq
harness_path	pass	/Users/artbox/Documents/Repos/audio-dsp-qa-harness
harness_configure	pass	log=/Users/artbox/Documents/Repos/LocusQ/TestEvidence/bl013_hostrunner_feasibility_20260223T034659Z/harness_configure.log
harness_build	fail	log=/Users/artbox/Documents/Repos/LocusQ/TestEvidence/bl013_hostrunner_feasibility_20260223T034659Z/harness_build.log
